cell_key,minimum_dQ_100_10,variance_dQ_100_10,skewness_dQ_100_10,kurtosis_dQ_100_10,slope_lin_fit_2_100,intercept_lin_fit_2_100,discharge_capacity_2,diff_discharge_capacity_max_2,mean_charge_time_2_6,minimum_IR_2_100,diff_IR_100_2,minimum_dQ_5_4,variance_dQ_5_4,cycle_life,cycle_550_clf
b3c21,-1.3556601321773505,-8.50349963376405,-0.6833848792507519,-0.1723389490579895,-0.00015949170191713048,1.0701122666967633,1.0678563,0.0008403999999999634,10.067868000000017,0.01394002,0.0002467230000000008,-3.172581566514624,-7.327723181930898,772.0,1.0
b3c22,-1.5490311248967303,-9.315544836397452,-2.477689006142819,0.23114111279833122,-1.5988764378478787e-05,1.0589703502156258,1.0562643,0.002844599999999975,10.043384333333282,0.015614755,-0.00011952900000000016,-3.23845741912982,-7.570263733708197,1002.0,1.0
b3c24,-1.5950004935511537,-9.502554449026453,-1.1492600830369613,0.24138775779636057,9.650588744588587e-06,1.049949028054834,1.0462732,0.004855700000000018,10.042240333333272,0.01550305,-0.00015228600000000148,-5.1213636801381766,-7.137714176691555,825.0,1.0
b3c25,-1.5705431219728667,-9.514009150636529,-1.1222504809555485,0.10552672204564624,6.950843537415408e-06,1.0644680120300969,1.0611302,0.004340299999999964,10.041598333333386,0.015591009,-3.817799999999982e-05,-4.077787349941579,-7.552246758363904,989.0,1.0
b3c26,-1.6098086948768415,-9.692177946314589,-1.1678548995723066,0.07923168541073765,-4.2884230055633563e-07,1.0751341679270252,1.0720186,0.0037909000000000415,10.041816666666708,0.015538619,-5.01309999999984e-05,-4.861106234453792,-7.6198803338461,1028.0,1.0
b3c27,-1.5643296999051237,-9.465497492287938,-1.1001363658041272,0.13024612172837224,-4.035370439084678e-06,1.063914866518656,1.0604171,0.004035500000000081,10.045022333333327,0.014868693,-9.526699999999957e-05,-4.448640357171837,-7.357444681878133,850.0,1.0
b3c28,-1.2343548598227947,-7.923983179090358,-1.2600040609194327,-0.009082900057967386,-0.0001980220853432282,1.0546211465545248,1.0518668,0.0008316999999999908,10.05914166666674,0.013169404,0.00043778900000000093,-3.2379653817828067,-6.897366680599664,541.0,0.0
b3c29,-1.5430806300852127,-9.325552693913087,-1.1772669509779892,0.18543304211360467,4.077620284476879e-06,1.0702923110624616,1.0663688,0.0048319999999999474,10.041687666666647,0.014745088,-0.00015699899999999968,-5.338649042819417,-7.596040837981377,858.0,1.0
b3c30,-1.5856105635743816,-9.540688631725999,-1.1174627552066931,0.1257208005197903,-3.4165367965365135e-06,1.0718801746897546,1.0687393,0.0036004999999998955,10.043678666666674,0.015509814,-0.00010879199999999818,-3.972551215614474,-6.661625374823268,935.0,1.0
b3c31,-1.4406933481569062,-8.803869926572919,-2.330745423549693,0.2678600772031402,-8.999562152133592e-06,1.0712586655485465,1.0681812,0.0034605000000000885,10.046477666666663,0.015812302,-2.09120000000014e-05,-3.562444869235332,-7.936143453756522,731.0,1.0
b3c33,-1.6877564311358375,-10.063654266966497,-0.9575159444269864,0.035803506817236645,-1.2591045145330923e-05,1.062801338251907,1.060272,0.00264439999999988,10.043301333333366,0.015279103,-0.00013799899999999976,-3.2308580589857834,-7.170781768346701,1284.0,1.0
b3c34,-1.6617242734533288,-9.885920365803711,-1.792193098349338,0.144506196782929,-2.1157972789115345e-05,1.064325069743558,1.061535,0.0027430999999999983,10.044184666666649,0.015220164,-7.05749999999998e-05,-3.1995287919864364,-7.490392362723329,1158.0,1.0
b3c35,-1.6283715762403852,-9.712850458046772,-1.2175574491647965,0.13286428319722401,-1.9530938775509828e-05,1.0654954172714906,1.0633804,0.002049399999999979,10.043148666666676,0.015308049,-7.24030000000004e-05,-3.116443355265621,-7.3684897133904705,1093.0,1.0
b3c36,-1.6274086403197767,-9.755374559314133,-1.5145914444073552,0.10855359612119027,-2.1971919604205316e-05,1.0604838153745622,1.0575287,0.003076099999999915,10.043801000000046,0.015083324,-7.49119999999999e-05,-3.324589951914739,-7.14293465844631,923.0,1.0
b3c40,-1.6553691900548495,-9.923463281985713,-1.1053367855372063,0.0516135068375882,-7.692147186147429e-06,1.0633916873852816,1.0593235,0.004510000000000014,10.043562999999995,0.015254971,-0.00022615599999999993,-4.417431037707431,-6.254106200119722,796.0,1.0
b3c41,-1.6088129682027832,-9.669359962818241,-1.1778186995035373,0.09274897796604649,9.732244897959269e-06,1.0538777989445476,1.0505219,0.004361900000000141,10.042974333333357,0.017006677,-0.00017338600000000107,-3.162181772126921,-6.837275535201257,786.0,1.0
b3c42,-2.233378649442084,-10.096722273679426,0.6488265289847689,1.0072584799653583,1.8104885590601025e-06,1.0694280216491445,1.0669198,0.0030687000000000353,11.038937333333307,0.015753616,-0.000561886000000001,-4.116330093695116,-6.367592921998825,1642.0,1.0
b3c43,-1.6997295198818319,-9.560693339278275,-1.0991660507030454,-0.651927719968921,3.0410142238714184e-06,1.07272933554731,1.0701852,0.0031487999999999516,10.043887666666608,0.015550403,-0.00016668599999999922,-3.723304317081237,-4.72021547145815,1046.0,1.0
b3c44,-1.5846520568879627,-9.51677021983279,-1.5318144739524342,0.2076306793438433,4.689736549164843e-06,1.0730782133349825,1.06972,0.004184900000000047,10.043435666666628,0.01551657,-0.00010730500000000025,-6.129170896048144,-7.383653672629499,940.0,1.0
b3c45,-1.7711676750484417,-10.37409912462746,-1.13708386769243,0.1589263537526619,-1.2584539270266986e-07,1.0714722756907853,1.0695485,0.0025961999999999374,11.037649999999994,0.015557319,-8.130799999999869e-05,-4.203134331016752,-6.3600724786837235,1801.0,1.0
